URL,Datetime,Tweet Id,Content,Username,findKeywordFlag,findKeyword
https://twitter.com/livemint/status/1581860050460516352,2022-10-17 04:10:00+00:00,1581860050460516352,"“The cheapest Tesla costs $50,000, which most of the world cannot afford,"" Bhavish Aggarwal said. 

“We’ve a chance to lead the EV revolution with a different set of options priced between $1,000 and $50,000.""

https://t.co/bbuRHb2cTp",livemint,True,tesla|
https://twitter.com/livemint/status/1579877251327307787,2022-10-11 16:51:04+00:00,1579877251327307787,"Microsoft, Twitter, Amazon , Apple and Tesla were down between 1% and 3.5%.

https://t.co/6qJFm6IW1A",livemint,True,tesla|
https://twitter.com/livemint/status/1579551086477774853,2022-10-10 19:15:00+00:00,1579551086477774853,"""The record high sales of China-made Tesla cars showed electric vehicles have been leading the mobility trend,"" Tesla said in a brief statement.

https://t.co/s1a1k8LRMz",livemint,True,tesla|
https://twitter.com/livemint/status/1579430461851721730,2022-10-10 11:15:41+00:00,1579430461851721730,"""The record high sales of China-made Tesla cars showed electric vehicles have been leading the mobility trend,"" Tesla said in a brief statement.

https://t.co/s1a1k8MpC7",livemint,True,tesla|
https://twitter.com/livemint/status/1578968497140498432,2022-10-09 04:40:00+00:00,1578968497140498432,"Tesla CEO Elon mUsk who is poised to buy the micro-blogging platform Twitter, was one of the first responders to Ye's tweet. 

https://t.co/AlqqWKO7wt",livemint,True,tesla|
https://twitter.com/livemint/status/1577685040221208577,2022-10-05 15:40:00+00:00,1577685040221208577,"Tesla states it will remove ultrasonic sensors from its vehicles starting this month, as it moves ahead with using only cameras in its safety and driver-assistance features.

https://t.co/oP8oHt9T5G",livemint,True,tesla|
https://twitter.com/livemint/status/1577414508074749953,2022-10-04 21:45:00+00:00,1577414508074749953,"According to the Bloomberg Billionaires Index, Tesla's chief executive officer (CEO) Musk's wealth declined over 6% in the last 24 hours with his total wealth at $223 billion as of October 4, 2022. 

https://t.co/eiqjvpbCDM",livemint,True,tesla|
https://twitter.com/livemint/status/1577244639249285121,2022-10-04 10:30:00+00:00,1577244639249285121,"According to the Bloomberg Billionaires Index, Tesla's chief executive officer (CEO) Musk's wealth declined over 6% in the last 24 hours with his total wealth at $223 billion as of October 4, 2022. 

https://t.co/eiqjvpbCDM",livemint,True,tesla|
https://twitter.com/livemint/status/1577176145078124544,2022-10-04 05:57:50+00:00,1577176145078124544,"Tesla share price tumbled over 8% on Monday, its biggest one-day decline since June 3. It was also by far the worst performer in the S&amp;P 500 Index, which notched its best day since July.

https://t.co/cCdiqNxPTH",livemint,True,tesla|
https://twitter.com/livemint/status/1576693507980337153,2022-10-02 22:00:00+00:00,1576693507980337153,"Tesla hopes make millions of Optimus and sell it under $20,000 in three to five years.

https://t.co/J0WThgvP00",livemint,True,tesla|
https://twitter.com/livemint/status/1576534768270778368,2022-10-02 11:29:14+00:00,1576534768270778368,"Tesla hopes make millions of Optimus and sell it under $20,000 in three to five years.

https://t.co/VUNnTxOh8c",livemint,True,tesla|
https://twitter.com/livemint/status/1576132308985421825,2022-10-01 08:50:00+00:00,1576132308985421825,"Months of private messages made public in the litigation surrounding the Tesla Inc. chief executive officer’s takeover of Twitter Inc. show the degree to which the entrepreneur’s ring of acquaintances and confidants curried favor from Musk.

https://t.co/44t3dYzdlZ",livemint,True,tesla|
https://twitter.com/livemint/status/1575494689783877632,2022-09-29 14:36:19+00:00,1575494689783877632,"The Nasdaq fell over 1% due to losses in megacap growth names such as Amazon Inc, Apple Inc , Microsoft Corp, Meta Platforms Inc and Tesla Inc. They were down between 2.41% and 4.12%.

https://t.co/1B6zHABJlZ",livemint,True,tesla|
https://twitter.com/livemint/status/1575339585298735104,2022-09-29 04:20:00+00:00,1575339585298735104,"Tesla said that Airbnb co-founder Joseph Gebbia has joined the electric vehicle maker's board, reversing a move to trim the number of directors at the world's most valuable carmaker.

https://t.co/9OTGSRkmID",livemint,True,tesla|
https://twitter.com/livemint/status/1574609778160111621,2022-09-27 04:00:00+00:00,1574609778160111621,"In a year that has seen high-flying technology stocks with lofty valuations battered, Tesla Inc. shares have emerged as an unlikely rival to Apple Inc.

https://t.co/CkfhBSQ77P",livemint,True,tesla|
https://twitter.com/livemint/status/1574164341284253697,2022-09-25 22:30:00+00:00,1574164341284253697,"The announcement comes days after Tesla Inc put on hold its plans to enter the Indian EV market after failing to secure a lower import tariff for its cars.

https://t.co/a4jvdokcGo",livemint,True,tesla|
https://twitter.com/livemint/status/1574073746817630208,2022-09-25 16:30:00+00:00,1574073746817630208,"The announcement comes days after Tesla Inc put on hold its plans to enter the Indian EV market after failing to secure a lower import tariff for its cars.

https://t.co/a4jvdokcGo",livemint,True,tesla|
https://twitter.com/livemint/status/1573960501972942849,2022-09-25 09:00:01+00:00,1573960501972942849,"The announcement comes days after Tesla Inc put on hold its plans to enter the Indian EV market after failing to secure a lower import tariff for its cars. 

https://t.co/a4jvdo2BOQ",livemint,True,tesla|
https://twitter.com/livemint/status/1572627968450494464,2022-09-21 16:45:00+00:00,1572627968450494464,"Tesla Chief Executive Elon Musk blamed overreliance on factory robots for sending the electric carmaker to ""production hell"" four years ago, saying humans were better at certain jobs.

https://t.co/KAKcXbWTvI",livemint,True,tesla|
https://twitter.com/livemint/status/1572463551872368648,2022-09-21 05:51:40+00:00,1572463551872368648,"Tesla Chief Executive Elon Musk blamed overreliance on factory robots for sending the electric carmaker to ""production hell"" four years ago, saying humans were better at certain jobs.

https://t.co/KAKcXbXrlg",livemint,True,tesla|
https://twitter.com/livemint/status/1570902852335271936,2022-09-16 22:30:00+00:00,1570902852335271936,"Adani has overtaken Amazon's Jeff Bezos to secure the second richest spot, and now trails Tesla's Elon Musk, who remains the world's richest man with $273.5 billion net worth.

https://t.co/7Xh5ZYXsUB",livemint,True,tesla|
https://twitter.com/livemint/status/1570659894147305478,2022-09-16 06:24:34+00:00,1570659894147305478,"Adani has overtaken Amazon's Jeff Bezos to secure the second richest spot, and now trails Tesla's Elon Musk, who remains the world's richest man with $273.5 billion net worth.

https://t.co/7Xh5ZYY0K9",livemint,True,tesla|
https://twitter.com/livemint/status/1570419671232299008,2022-09-15 14:30:01+00:00,1570419671232299008,"#MintPremium | Tesla is pausing its plans to make battery cells in Germany as it looks at qualifying for US electric vehicle and battery manufacturing tax credits.

https://t.co/lY0nf7PDMd",livemint,True,tesla|
https://twitter.com/livemint/status/1567890632215072768,2022-09-08 15:00:31+00:00,1567890632215072768,"#MintPremium | Tesla had a big jump in deliveries from its Gigafactory in Shanghai in August after upgrading its assembly lines, but the American EV maker continues to fall behind Chinese rival BYD Co. in the world’s biggest auto market.

https://t.co/XEOzbFbqpW",livemint,True,tesla|
https://twitter.com/livemint/status/1567543225765793794,2022-09-07 16:00:03+00:00,1567543225765793794,"Tesla founder Elon Musk can use a Twitter Inc whistle-blower’s complaint about spam and bots on the social media platform into his defense against its lawsuit to make him complete his $44 billion buyout.

https://t.co/tFeW0bOfuf",livemint,True,tesla|
